image_path,text
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1192.png,花岗岩的野外照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1193.png,花岗岩的显微结构照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1194.png,岩体中蚀变晶质铀矿背散射及元素面扫描图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1195.png,花岗岩体不同岩性间的侵位接触关系
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1196.png,花岗岩相关的锂矿化作用
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1197.png,花岗岩中的云英岩
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1198.png,花岗岩的伟晶岩壳
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1199.png,闪长质岩石岩野外地质照片和镜下照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1200.png,闪长质岩石锆石图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1201.png,花岗闪长岩体野外及镜下特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1202.png,花岗闪长岩样品的锆石图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1203.png,岩石样品野外露头照片与正交偏光镜下显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1204.png,岩体的野外特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1205.png,岩体的正交偏光下岩相学特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1206.png,基性岩墙薄片的显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1207.png,玄武岩岩相学特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1208.png,金矿与面理特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1209.png,金矿体及矿石光薄片显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1210.png,构造面理特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1211.png,金矿石中晚期黑云母石榴石产出特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1212.png,矿体及矿石的显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1213.png,金矿矿石镜下显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1214.png,片麻岩和花岗岩的地质剖面图
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1215.png,片麻岩和花岗岩的镜下显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1216.png,岩组的构造变形特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1217.png,岩组的露头照片及显微结构照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1218.png,混合岩的标本及显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1219.png,岩体的宏观特征和正交偏光下显微特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1220.png,组砂岩和砂岩镜下照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1221.png,组砂岩的锆石图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1222.png,花岗岩和的标本照片及其显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1223.png,岩体的锆石阴极发光图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1224.png,杂岩野外照片和显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1225.png,花岗岩和辉绿岩脉的野外照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1226.png,花岗岩和辉绿岩的显微镜下照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1227.png,矿石的手标本及镜下照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1228.png,矿体的矿石组构特征和英安岩特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1229.png,英安岩中锆石图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1230.png,样品的元素面扫描图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1231.png,样品蚀变的显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1232.png,样品蚀变的显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1233.png,矿体的显微结构照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1234.png,矿体的显微结构照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1235.png,矿体的显微结构照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1236.png,矿物组合的显微结构照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1237.png,样品中的结构关系
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1238.png,斜长角闪岩的野外照片和显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1239.png,岩石的野外照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1240.png,花岗片麻岩的显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1241.png,变质辉长岩的镜下特征样品
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1242.png,变质辉长岩样品的锆石阴极发光图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1243.png,锌日光榴石环带结构
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1244.png,变质杂岩带斜长角闪岩野外和镜下照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1245.png,花岗斑岩的野外与显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1246.png,岩体的锂辉石产状图像和显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1247.png,岩体绿柱石的图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1248.png,岩体及矽卡岩的矿化特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1249.png,花岗岩伟晶岩及细晶岩的照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1250.png,花岗岩和伟晶岩的背散射电子图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1251.png,细晶岩中云母的背散射电子图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1252.png,花岗岩的野外特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1253.png,花岗岩的显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1254.png,花岗岩的野外和岩石特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1255.png,花岗岩的野外特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1256.png,花岗岩中石英的显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1257.png,花岗岩中石英的图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1258.png,伟晶岩的野外露头照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1259.png,伟晶岩的典型样品照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1260.png,伟晶岩的野外露头照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1261.png,伟晶岩的结构带照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1262.png,伟晶岩中的矿物显微图片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1263.png,闪锌矿矿石的手标本及镜下照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1264.png,闪锌矿元素含量图像结构相似度对比
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1265.png,闪锌矿元素含量图像结构相似度对比
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1266.png,富碳酸岩的野外照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1267.png,富碳酸岩的显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1268.png,不同成矿阶段典型照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1269.png,组野外照片及镜下照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1270.png,混杂带野外露头照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1271.png,混杂带野外露头照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1272.png,混杂带野外露头照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1273.png,玄武岩的显微组构特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1274.png,花岗岩与片岩的接触关系
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1275.png,沉积岩发照片和镜下岩相学特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1276.png,表性锆石阴极发光图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1277.png,表性锆石阴极发光图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1278.png,岩野外露头和显微结构照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1279.png,各种变质构造岩微观与宏观特征照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1280.png,水平层状的智利侵入体据
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1281.png,剪切变形的照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1282.png,铁矿的扫描图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1283.png,剖面的露头特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1284.png,白云岩及组构的激光定年靶点分布图
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1285.png,白云岩的类型与特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1286.png,白云石化作用与压溶作用关系
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1287.png,白云石化作用与破裂作用和硅化作用关系
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1288.png,方柱石及其出溶物的和电子衍射图
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1289.png,花岗岩的野外以及显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1290.png,组泥灰岩同位素关系
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1291.png,烃源岩的显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1292.png,岩石的露头照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1293.png,样品的显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1294.png,样品的显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1295.png,碎屑的照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1296.png,白云岩类型及储集空间的特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1297.png,岩石的微观特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1298.png,碳酸盐胶结物特征与能谱面扫描结果
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1299.png,硫酸盐胶结物特征与能谱面扫描结果
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1300.png,辉绿岩典型野外露头照片及岩石薄片照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1301.png,表性锆石阴极发光图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1302.png,碳酸岩的典型野外露头照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1303.png,碳酸的岩典型薄片照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1304.png,碳酸岩样品的扫描电镜照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1305.png,表性锆石阴极发光图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1306.png,岩的石特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1307.png,微生物白云岩的显微特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1308.png,岩浆岩的岩心及显微岩相学特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1309.png,锆石阴极发光图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1310.png,花岗质岩石的岩石学特征照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1311.png,花岗质岩石的锆石照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1312.png,测试样品的野外及显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1313.png,表性碎屑锆石图像及年龄
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1314.png,二长花岗岩的显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1315.png,表性锆石阴极发光图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1316.png,碱长花岗岩手标本照片和正交偏光镜下照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1317.png,表性手标本和显微镜下照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1318.png,石英斑岩的手标本单偏光背散射及反射光照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1319.png,热液角砾岩手标本及镜下特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1320.png,闪锌矿样品原位硫同位素测试点位
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1321.png,不同类型岩石独居石背散射
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1322.png,短柱状金刚石对顶砧和样品腔照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1323.png,玄武岩的野外照片和镜下显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1324.png,蛇纹岩的背散射图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1325.png,正交偏光下蛇纹石化橄榄岩
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1326.png,橄榄岩的背散射图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1327.png,异剥橄榄岩的岩相学特征据
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1328.png,深海沉积物中的矿物学镜下特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1329.png,月球表面的影像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1330.png,表性锆石阴极发光图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1331.png,杂岩镁铁质岩类宏观构造变形特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1332.png,杂岩长英质岩类宏观构造变形特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1333.png,杂岩两期构造变形宏观特征及构造置换
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1334.png,杂岩微观构造变形特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1335.png,杂岩变形未变形地质体野外接触关系
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1336.png,花岗岩的锆石阴极发光图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1337.png,各类岩石矿石照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1338.png,岩石矿石镜下照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1339.png,金矿石的镜下照片特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1340.png,典型蚀变手标本照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1341.png,岩石的手标本及镜下照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1342.png,硫汞铜银矿
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1343.png,黄铁矿中辉砷钴矿的图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1344.png,中不同黄铁矿颗粒含量情况
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1345.png,辉钼矿高分辨率图
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1346.png,辉钼矿矿石手标本和反射光镜下照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1347.png,辉钼矿取样位置及面扫描图
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1348.png,辉钼矿高分辨率图
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1349.png,闪长玢岩和管店石英闪长岩野外产状及显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1350.png,表性锆石图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1351.png,砂岩型矿石的矿化特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1352.png,闪锌矿手标本镜下特征以及元素面扫结果
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1353.png,辉绿岩的野外和镜下显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1354.png,地质体的野外照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1355.png,金矿的蚀变特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1356.png,金矿的矿化特征显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1357.png,露头的滑脱变形构造
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1358.png,样品的正交偏光镜下显微特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1359.png,熔岩显微结构照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1360.png,砂岩铸体薄片溶蚀特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1361.png,储层碎屑成分薄片特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1362.png,砂岩胶结物镜下特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1363.png,典型沉积构造岩心照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1364.png,麻粒岩捕虏体显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1365.png,表性锆石的图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1366.png,带实例据
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1367.png,脉体的照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1368.png,角砾岩的矿物冲击变质特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1369.png,样品在正交偏光及反射光下的显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1370.png,碳酸盐岩的岩性特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1371.png,古生物的特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1372.png,岩石样品的野外及镜下照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1373.png,沉积层中的波状层理
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1374.png,凝灰岩层
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1375.png,碎屑岩层
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1376.png,涌流凝灰岩层
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1377.png,岩相的单偏光下显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1378.png,碎屑扫描电镜照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1379.png,花岗斑岩脉和白云母花岗斑岩脉的特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1380.png,样品采集点
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1381.png,黑云母花岗岩手标本及电气石显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1382.png,玄武岩显微镜照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1383.png,沉积岩及侵入岩的野外照片及镜下岩相学特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1384.png,表性样品的野外及显微镜下照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1385.png,陨石背散射全景图
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1386.png,陨石熔壳结构
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1387.png,陨石中不同类型族陨石角砾
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1388.png,陨石含金属颗粒角砾
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1389.png,陨石蚀变角砾
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1390.png,层状岩体不同岩性显微镜下照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1391.png,辉石岩的野外及镜下照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1392.png,岩石的组合特征和显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1393.png,凝灰岩的锆石阴极发光图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1394.png,表性堆晶结构
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1395.png,峡谷侵入体
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1396.png,岩浆变质杂岩野外产状
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1397.png,侵入岩的岩石学及岩相学特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1398.png,表性锆石
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1399.png,石英的阴极发光图
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1400.png,铜矿中热液蚀变及矿物组合特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1401.png,铜矿钾硅酸盐化蚀变矿物显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1402.png,铜矿青磐岩化及绢英岩化蚀变矿物显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1403.png,方解石脉的体野外宏观构造特征及采样位置
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1404.png,裂谷与正断活动相关的方解石脉微观构造特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1405.png,花岗岩和变质沉积岩的野外产状特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1406.png,沉积岩基性麻粒岩与紫苏花岗岩的野外产状
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1407.png,紫苏花岗岩的岩相结构特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1408.png,岩体矿化的显微照片和背散射电子图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1409.png,矿化岩体的显微照片和背散射电子图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1410.png,单辉橄榄岩样品矿物自动化定量分析照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1411.png,矿石的自动化定量分析照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1412.png,野外地质现象
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1413.png,温泉样品薄片显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1414.png,不同类型磁铁矿的共生矿物组合及特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1415.png,碳酸盐岩地层中铁矿体照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1416.png,碳酸盐岩单偏光下显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1417.png,表性矿石的矿化特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1418.png,石墨与金属硫化物共生关系
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1419.png,伟晶岩的岩芯及显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1420.png,表性锆石图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1421.png,辉长辉绿岩脉群岩相学特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1422.png,花岗质岩石的正交偏光镜下照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1423.png,岩石的野外与镜下照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1424.png,榴辉岩样品的岩相学特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1425.png,榴辉岩在体系下的视剖面图
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1426.png,围岩的显微特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1427.png,锰矿体的矿石图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1428.png,花岗岩的野外及镜下照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1429.png,岩脉的野外照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1430.png,表性锆石图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1431.png,岩石的手标本照片及显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1432.png,岩性特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1433.png,沉积特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1434.png,沉积特性
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1435.png,三角洲沉积特性
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1436.png,沉积特性
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1437.png,伟晶岩脉磷灰石图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1438.png,伟晶岩脉磷灰石图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1439.png,花岗质岩石的照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1440.png,花岗闪长岩的野外和镜下特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1441.png,木卫一的地表影像图
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1442.png,作用的观测结果
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1443.png,斑状角闪二长岩中的斑晶角闪石
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1444.png,石门杂岩体中各侵入体之间的侵入关系
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1445.png,石门杂岩体各岩体岩相学特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1446.png,侵入岩的野外特征和镜下照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1447.png,矿体及手标本照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1448.png,表性月壤岩屑扫描电镜图
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1449.png,熔岩台地野外照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1450.png,岩柱状节理野外照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1451.png,岩正交偏光显微镜下照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1452.png,样品岩心和显微结构照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1453.png,变质岩的单偏光下显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1454.png,岩体路线断裂脉体及节理特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1455.png,岩体上多种类型脉体特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1456.png,岩体节理发育特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1457.png,片麻岩的宏微观构造特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1458.png,片麻岩的宏微观构造
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1459.png,片麻岩的宏微观构造特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1460.png,矿物单偏光镜下照片及扫描电镜背散射图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1461.png,岩石样品中显微结构元素丰度面图
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1462.png,岩石的野外及显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1463.png,岩石的露头照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1464.png,岩石的露头照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1465.png,砂岩的正交偏光显微镜照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1466.png,闪长岩和金矿体的野外及镜下照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1467.png,闪长岩的锆石图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1468.png,岩浆岩的野外特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1469.png,岩浆岩的显微结构照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1470.png,缘变泥质岩的岩相学特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1471.png,变泥质岩样品的视剖面图
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1472.png,矿石手标本和显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1473.png,锰矿的野外手标本照片及显微结构特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1474.png,锰矿样品的镜下照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1475.png,岩石样品的锆石特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1476.png,岩石的野外地质特征和显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1477.png,辉绿岩的野外照片及典型结构显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1478.png,榴辉岩的显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1479.png,榴辉岩的阴极发光图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1480.png,辉长岩的锆石阴极发光图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1481.png,玄武岩的野外剖面
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1482.png,石榴辉石岩中石榴石尖晶石
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1483.png,矿石的类型
