image_path,text
D:\code\vit-gpt2\bigdata\geoimage_data\geo_278.png,博尔羌吉花岗质糜棱岩超糜棱岩露头照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_279.png,博尔羌吉糜棱岩化花岗岩与花岗质糜棱岩显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_280.png,岩锆石的图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_281.png,岩野外特征和镜下特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_282.png,韧性剪切构造特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_283.png,辉钼矿手标本照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_284.png,研究区矿石标本及显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_285.png,石炭系面理构造截切关系的露头照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_286.png,野外照片及遥感图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_287.png,自然铜矿化玄武岩层的地质特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_288.png,角闪辉长岩和花岗岩野外产状及岩相学照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_289.png,角闪辉长岩和花岗岩锆石阴极发光图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_290.png,乌鲁克恰提剖面砾石统计点野外照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_291.png,样品显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_292.png,三维地震剖面
D:\code\vit-gpt2\bigdata\geoimage_data\geo_293.png,过原哈拉哈塘凹陷的地震剖面
D:\code\vit-gpt2\bigdata\geoimage_data\geo_294.png,英买井志留系风化壳砂岩铸体显微薄片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_295.png,研究区内两类典型矿物组合与露头蚀变特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_296.png,原灰岩的改造作用
D:\code\vit-gpt2\bigdata\geoimage_data\geo_297.png,剖面中寒武统组白云岩主要类型
D:\code\vit-gpt2\bigdata\geoimage_data\geo_298.png,惠而浦剖面中的寒武系白云岩中的流体包裹体
D:\code\vit-gpt2\bigdata\geoimage_data\geo_299.png,井奥陶系储层成像测井岩溶裂缝发育特征图
D:\code\vit-gpt2\bigdata\geoimage_data\geo_300.png,表岩石的显微结构照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_301.png,钾长花岗斑岩显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_302.png,钾长花岗岩中锆石图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_303.png,样品的野外照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_304.png,花岗岩中锆石的阴极发光图象
D:\code\vit-gpt2\bigdata\geoimage_data\geo_305.png,黑云斜长片麻岩中锆石的阴极发光图像图中前边的数字为年龄括号内为分析点号
D:\code\vit-gpt2\bigdata\geoimage_data\geo_306.png,半岛高压基性麻粒岩和花岗质浅色脉体野外照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_307.png,花岗质浅色脉体阴极发光图像及定年结果
D:\code\vit-gpt2\bigdata\geoimage_data\geo_308.png,高压基性麻粒岩的地质产状
D:\code\vit-gpt2\bigdata\geoimage_data\geo_309.png,高压基性麻粒岩中典型结构显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_310.png,高压基性麻粒岩中典型结构显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_311.png,石榴斜长角闪岩中典型结构显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_312.png,矿化特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_313.png,岩的显微结构特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_314.png,岩部分锆石图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_315.png,岩浆岩的野外照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_316.png,岩浆岩显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_317.png,岩浆岩的锆石图像比例尺为
D:\code\vit-gpt2\bigdata\geoimage_data\geo_318.png,石群的地层划分据孙大众和胡维兴
D:\code\vit-gpt2\bigdata\geoimage_data\geo_319.png,带五台吕梁和中条杂岩中碎屑锆石的对年龄投图数据来自
D:\code\vit-gpt2\bigdata\geoimage_data\geo_320.png,省地质矿产局修改
D:\code\vit-gpt2\bigdata\geoimage_data\geo_321.png,变质辉长岩的野外照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_322.png,变质辉长岩的岩相学照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_323.png,变质辉长岩的斜
D:\code\vit-gpt2\bigdata\geoimage_data\geo_324.png,变质辉长岩的斜
D:\code\vit-gpt2\bigdata\geoimage_data\geo_325.png,表性花岗质片麻岩的显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_326.png,斜长角闪岩以透镜状方式产出于黑云斜长片麻岩中
D:\code\vit-gpt2\bigdata\geoimage_data\geo_327.png,斜长角闪岩显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_328.png,类巨晶状直闪石岩岩相学特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_329.png,红门景区辉长辉绿岩显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_330.png,红门景区辉长辉绿岩斜锆石阴极发光图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_331.png,样品左和右锆石的阴极发光图像图中标有测点位置及
D:\code\vit-gpt2\bigdata\geoimage_data\geo_332.png,杂岩的花岗岩中可见麻粒岩相片麻岩包体
D:\code\vit-gpt2\bigdata\geoimage_data\geo_333.png,凤凰嘴杂岩野外露头
D:\code\vit-gpt2\bigdata\geoimage_data\geo_334.png,凤凰嘴杂岩显微结构照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_335.png,变基性岩样品图像及部分定年结果
D:\code\vit-gpt2\bigdata\geoimage_data\geo_336.png,样品图像及部分定年结果
D:\code\vit-gpt2\bigdata\geoimage_data\geo_337.png,激光剥蚀后花岗片麻岩样品锆石图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_338.png,沉积碳酸盐岩的露头和显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_339.png,肾状赤铁矿的野外照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_340.png,鲕状赤铁矿的显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_341.png,和部分所测碎屑锆石图像及所测年龄
D:\code\vit-gpt2\bigdata\geoimage_data\geo_342.png,群之间的角度不整合
D:\code\vit-gpt2\bigdata\geoimage_data\geo_343.png,靠近环状岩墙中部岩墙和围岩的接触关系及岩浆混合
D:\code\vit-gpt2\bigdata\geoimage_data\geo_344.png,岩墙和围岩的显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_345.png,锆石阴极发光图像和测试点位置
D:\code\vit-gpt2\bigdata\geoimage_data\geo_346.png,岩体中的卵球状钾长石巨晶和暗色包体
D:\code\vit-gpt2\bigdata\geoimage_data\geo_347.png,含石榴石淡色花岗岩或淡色体的显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_348.png,雅拉香波二云母花岗岩显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_349.png,岩显微照片单偏光图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_350.png,岩样品中锆石的阴极发光图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_351.png,段的构造样式
D:\code\vit-gpt2\bigdata\geoimage_data\geo_352.png,群中的枕状熔岩及直立的镁铁质岩床
D:\code\vit-gpt2\bigdata\geoimage_data\geo_353.png,镁铁质岩超镁铁质岩的显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_354.png,辉长岩中锆石的阴极发光照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_355.png,表性锆石阴极发光
D:\code\vit-gpt2\bigdata\geoimage_data\geo_356.png,铜矿中段磨砾化的块状角砾状的硫化物矿石照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_357.png,断裂带巨型透镜状
D:\code\vit-gpt2\bigdata\geoimage_data\geo_358.png,巨磨砾标本偏光显微镜下观察照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_359.png,巨磨砾标本正交偏光显微镜下观察照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_360.png,地质特征野外照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_361.png,典型矿石手标本和镜下照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_362.png,中主要岩浆岩特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_363.png,不同类型的蚀变特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_364.png,各种脉体特征及相互关系
D:\code\vit-gpt2\bigdata\geoimage_data\geo_365.png,矿石类型和主要矿物组合
D:\code\vit-gpt2\bigdata\geoimage_data\geo_366.png,部分侵入体岩石显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_367.png,部分侵入岩体矿物蚀变显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_368.png,主要的矿石类型和蚀变类型
D:\code\vit-gpt2\bigdata\geoimage_data\geo_369.png,矿石中
D:\code\vit-gpt2\bigdata\geoimage_data\geo_370.png,表性样品阴极发光图像及
D:\code\vit-gpt2\bigdata\geoimage_data\geo_371.png,表性锆石的阴极发光图像和分析点位置
D:\code\vit-gpt2\bigdata\geoimage_data\geo_372.png,金矿含矿英安玢岩镜下照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_373.png,矿石及其岩相学特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_374.png,岩石偏光显微镜下照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_375.png,表性样品阴极发光图像及定年结果
D:\code\vit-gpt2\bigdata\geoimage_data\geo_376.png,侵入岩镜下照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_377.png,表性锆石阴极发光图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_378.png,上湾侵入岩岩石薄片照片示岩石结构及蚀变情况
D:\code\vit-gpt2\bigdata\geoimage_data\geo_379.png,上湾侵入岩岩石光片照片示硫化物矿化情况
D:\code\vit-gpt2\bigdata\geoimage_data\geo_380.png,表性锆石图像及年龄和同位素分析靶位
D:\code\vit-gpt2\bigdata\geoimage_data\geo_381.png,矿脉照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_382.png,不同岩石单元岩石薄片的显微镜下照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_383.png,流纹斑岩和花岗斑岩的正交偏光镜下照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_384.png,花岗闪长斑岩的矿物组成和结构特征正交偏光下
D:\code\vit-gpt2\bigdata\geoimage_data\geo_385.png,宿松变质杂岩中石榴云母片岩的野外照片和显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_386.png,靠背尖花岗闪长岩内的暗色微粒包体
D:\code\vit-gpt2\bigdata\geoimage_data\geo_387.png,靠背尖花岗闪长斑岩显微照片及蚀变特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_388.png,露天采场构造解析图解
D:\code\vit-gpt2\bigdata\geoimage_data\geo_389.png,中段号勘探线构造解析图解
D:\code\vit-gpt2\bigdata\geoimage_data\geo_390.png,阿克乔克花岗岩锆石阴极发光图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_391.png,洋壳低温榴辉岩显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_392.png,缘胜利口纯橄岩中橄榄石
D:\code\vit-gpt2\bigdata\geoimage_data\geo_393.png,缘胜利口纯橄岩的假切面
D:\code\vit-gpt2\bigdata\geoimage_data\geo_394.png,康金拉方辉橄榄岩
D:\code\vit-gpt2\bigdata\geoimage_data\geo_395.png,早侏罗世岩浆岩中锆石的阴极发光
D:\code\vit-gpt2\bigdata\geoimage_data\geo_396.png,锆石的年龄谐和图及稀土元素球粒陨石标准化配分图解
D:\code\vit-gpt2\bigdata\geoimage_data\geo_397.png,锆石
D:\code\vit-gpt2\bigdata\geoimage_data\geo_398.png,群石榴白云母长石石英片岩显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_399.png,红三旱褶皱构造带卫星影像及地质解
D:\code\vit-gpt2\bigdata\geoimage_data\geo_400.png,褶皱卫星影像及解译图区域位置见
D:\code\vit-gpt2\bigdata\geoimage_data\geo_401.png,段结晶基底主要变形岩类显微构造正交偏光
D:\code\vit-gpt2\bigdata\geoimage_data\geo_402.png,岩体显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_403.png,岩体协和图
D:\code\vit-gpt2\bigdata\geoimage_data\geo_404.png,岩体洋中脊花岗岩标准化蛛网图洋中
D:\code\vit-gpt2\bigdata\geoimage_data\geo_405.png,岩镜下特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_406.png,岩部分锆石阴极发光图
D:\code\vit-gpt2\bigdata\geoimage_data\geo_407.png,成矿阶段矿化特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_408.png,中侏罗世二长花岗岩野外照片和镜下照片特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_409.png,栖霞组埋藏白云岩化所形成的白云岩特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_410.png,栖霞组热液成因白云石特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_411.png,云质亮晶砂屑灰岩龙井染色片拼版照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_412.png,测试样品特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_413.png,铁矿典型矿石特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_414.png,高压泥质麻粒岩中石榴石变斑晶光成分扫描图
D:\code\vit-gpt2\bigdata\geoimage_data\geo_415.png,高压泥质麻粒岩锆石阴极发光图像和分析点位及
D:\code\vit-gpt2\bigdata\geoimage_data\geo_416.png,花岗岩典型照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_417.png,玄武岩橄榄岩混合物蚀变产物的背散射图
D:\code\vit-gpt2\bigdata\geoimage_data\geo_418.png,赋矿岩石显微特征图
D:\code\vit-gpt2\bigdata\geoimage_data\geo_419.png,赋矿石英正长斑岩锆石图
D:\code\vit-gpt2\bigdata\geoimage_data\geo_420.png,蛇纹岩和铬铁矿野外产状及镜下特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_421.png,清水泉铬铁矿形态结构特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_422.png,肯得隆岩体野外产状及主要岩石类型显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_423.png,肯得隆岩体钛铁矿的显微和手标本照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_424.png,库卫镁铁超镁铁质岩体岩相学特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_425.png,巴什尔希岩浆序列岩石手标本和镜下显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_426.png,表分析点位
D:\code\vit-gpt2\bigdata\geoimage_data\geo_427.png,矿化特征镜下照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_428.png,岩和斑岩显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_429.png,热液角砾岩标本照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_430.png,与斑岩有关的蚀变及其过渡蚀变照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_431.png,与斑岩型蚀变矿化有关脉系照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_432.png,高级泥化蚀变照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_433.png,与高硫型浅成低温热液蚀变矿化有关的脉系照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_434.png,不同阶段闪锌矿中的微量元素含量变化
D:\code\vit-gpt2\bigdata\geoimage_data\geo_435.png,沅金矿黄铁矿及脉石矿物显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_436.png,冲农金矿野外露头
D:\code\vit-gpt2\bigdata\geoimage_data\geo_437.png,嘎拉金矿照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_438.png,金矿照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_439.png,曲开隆洼金矿照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_440.png,红三旱褶皱构造带卫星影像及地质解译
D:\code\vit-gpt2\bigdata\geoimage_data\geo_441.png,黑梁子褶皱构造带卫星影像及其
D:\code\vit-gpt2\bigdata\geoimage_data\geo_442.png,附近地震地表破裂带卫星影像及野外照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_443.png,包体边的三氧同位素图
D:\code\vit-gpt2\bigdata\geoimage_data\geo_444.png,的矿化蚀变手标本照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_445.png,岩显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_446.png,杂岩体典型显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_447.png,石英闪长岩和花岗闪长岩中锆石阴极发光图和
D:\code\vit-gpt2\bigdata\geoimage_data\geo_448.png,花岗岩岩相学特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_449.png,花岗岩中的磷灰石背散射电子图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_450.png,黑云母花岗岩中的金红石背散射电子图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_451.png,庙子构造剖面角闪石变形特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_452.png,井地层柱状图
D:\code\vit-gpt2\bigdata\geoimage_data\geo_453.png,二维地震剖面
D:\code\vit-gpt2\bigdata\geoimage_data\geo_454.png,区域二维地震剖面
D:\code\vit-gpt2\bigdata\geoimage_data\geo_455.png,段奥陶系碳酸盐岩顶部地震相
D:\code\vit-gpt2\bigdata\geoimage_data\geo_456.png,杂岩内走滑韧性剪切带野外照片与变形组构赤平投影
D:\code\vit-gpt2\bigdata\geoimage_data\geo_457.png,多期变形特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_458.png,缘童铺郯庐断裂带糜棱岩野外照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_459.png,缘童铺郯庐断裂带糜棱岩显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_460.png,郯庐断裂带超糜棱岩分析区域石英分布特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_461.png,岩正交偏光显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_462.png,长岗型花岗岩正交偏光显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_463.png,低角度韧性滑脱正断层及定年岩脉
D:\code\vit-gpt2\bigdata\geoimage_data\geo_464.png,分析样品显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_465.png,分析样品锆石阴极发光图
D:\code\vit-gpt2\bigdata\geoimage_data\geo_466.png,研究样品野外及显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_467.png,岩照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_468.png,片麻状花岗闪长岩与正长花岗岩的野外及显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_469.png,片麻状花岗闪长岩和正长花岗岩部分锆石阴极发光电子图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_470.png,不同样品中叶蛇纹石的值分布图
D:\code\vit-gpt2\bigdata\geoimage_data\geo_471.png,周庵岩体辉长岩锆石阴极发光图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_472.png,侵入岩锆石图像与定年测点位置
D:\code\vit-gpt2\bigdata\geoimage_data\geo_473.png,和锆石阴极发光图像特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_474.png,金矿石标本及显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_475.png,玛依勒蛇绿混杂岩野外和镜下照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_476.png,辉长岩样品锆石图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_477.png,辉长岩样品锆石图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_478.png,榴辉岩相变沉积岩及相关岩石的野外露头及镜下
D:\code\vit-gpt2\bigdata\geoimage_data\geo_479.png,表性锆石的图像年龄测试点及结果比例尺为
D:\code\vit-gpt2\bigdata\geoimage_data\geo_480.png,表性锆石的图像年龄及
D:\code\vit-gpt2\bigdata\geoimage_data\geo_481.png,基底岩浆岩锆石图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_482.png,表性阴极发光图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_483.png,岩岩石类型
D:\code\vit-gpt2\bigdata\geoimage_data\geo_484.png,富闪深成岩典型结构的岩相学显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_485.png,富闪深成岩壳幔岩浆混合成因的证据
D:\code\vit-gpt2\bigdata\geoimage_data\geo_486.png,坳剪切带的宏观构造
D:\code\vit-gpt2\bigdata\geoimage_data\geo_487.png,坳剪切带的显微构造
